Unnamed: 0,parameter,Date,units_of_measure,first_max_value,aqi,state,COUNTY,attr_IncidentName,poly_Acres_AutoCalc,attr_FireCauseGeneral,attr_FireDiscoveryDateTime,attr_FireOutDateTime,attr_InitialLatitude,attr_InitialLongitude,attr_InitialResponseDateTime,attr_POOState,attr_PredominantFuelGroup,Time,FireDuration
62706,Carbon monoxide,07/26/2020,Parts per million,0.2,2,California,San Bernardino,KENWOOD,10.3732322037208,Other Human Cause,2020-07-26 17:00:59+00:00,2020-07-30 18:04:59+00:00,34.22482,-117.4092,2020/07/26 17:02:00+00,US-CA,Grass,17:00:59+00,4 days 01:04:00
421,Carbon monoxide,07/29/2020,Parts per million,0.6,7,California,San Bernardino,BROOK,183.212182699341,,2020-07-29 22:21:00+00:00,2020-08-07 00:10:00+00:00,34.26027,-117.4675,2020/07/29 22:21:00+00,US-CA,Brush,22:21:00+00,8 days 01:49:00
1153,Carbon monoxide,07/29/2020,Parts per million,0.5,6,California,San Bernardino,BROOK,183.212182699341,,2020-07-29 22:21:00+00:00,2020-08-07 00:10:00+00:00,34.26027,-117.4675,2020/07/29 22:21:00+00,US-CA,Brush,22:21:00+00,8 days 01:49:00
13551,Carbon monoxide,07/29/2020,Parts per million,0.3,3,California,San Bernardino,BROOK,183.212182699341,,2020-07-29 22:21:00+00:00,2020-08-07 00:10:00+00:00,34.26027,-117.4675,2020/07/29 22:21:00+00,US-CA,Brush,22:21:00+00,8 days 01:49:00
62710,Carbon monoxide,07/29/2020,Parts per million,0.2,2,California,San Bernardino,BROOK,183.212182699341,,2020-07-29 22:21:00+00:00,2020-08-07 00:10:00+00:00,34.26027,-117.4675,2020/07/29 22:21:00+00,US-CA,Brush,22:21:00+00,8 days 01:49:00
63438,Carbon monoxide,07/29/2020,Parts per million,0.4,5,California,San Bernardino,BROOK,183.212182699341,,2020-07-29 22:21:00+00:00,2020-08-07 00:10:00+00:00,34.26027,-117.4675,2020/07/29 22:21:00+00,US-CA,Brush,22:21:00+00,8 days 01:49:00
423,Carbon monoxide,07/30/2020,Parts per million,0.6,7,California,San Bernardino,SILVER,1.61419135008097,,2020-07-30 21:20:43+00:00,,34.40891,-117.0018,,US-CA,,21:20:43+00,
1229,Carbon monoxide,09/05/2020,Parts per million,0.6,7,California,San Bernardino,EL DORADO,22800.7523703771,,2020-09-05 17:23:29+00:00,2021-01-05 00:59:59+00:00,34.052719,-116.990809,,US-CA,,17:23:29+00,121 days 07:36:30
13553,Carbon monoxide,07/30/2020,Parts per million,0.4,5,California,San Bernardino,SILVER,1.61419135008097,,2020-07-30 21:20:43+00:00,,34.40891,-117.0018,,US-CA,,21:20:43+00,
65617,Carbon monoxide,07/30/2020,Parts per million,0.5,6,California,San Bernardino,SILVER,1.61419135008097,,2020-07-30 21:20:43+00:00,,34.40891,-117.0018,,US-CA,,21:20:43+00,
435,Carbon monoxide,08/05/2020,Parts per million,0.4,5,California,San Bernardino,SALAMON,0.349586007473576,,2020-08-05 02:32:00+00:00,2020-08-05 23:00:00+00:00,35.39313,-115.8301,2020/08/05 02:55:00+00,US-CA,Grass-Shrub,02:32:00+00,0 days 20:28:00
1167,Carbon monoxide,08/05/2020,Parts per million,0.2,2,California,San Bernardino,SALAMON,0.349586007473576,,2020-08-05 02:32:00+00:00,2020-08-05 23:00:00+00:00,35.39313,-115.8301,2020/08/05 02:55:00+00,US-CA,Grass-Shrub,02:32:00+00,0 days 20:28:00
63453,Carbon monoxide,08/05/2020,Parts per million,0.3,3,California,San Bernardino,SALAMON,0.349586007473576,,2020-08-05 02:32:00+00:00,2020-08-05 23:00:00+00:00,35.39313,-115.8301,2020/08/05 02:55:00+00,US-CA,Grass-Shrub,02:32:00+00,0 days 20:28:00
449,Carbon monoxide,08/12/2020,Parts per million,0.6,7,California,San Bernardino,SUMMIT,2.03242613148362,,2020-08-12 21:53:59+00:00,2020-08-14 00:00:00+00:00,35.40793,-115.7796,2020/08/12 22:30:00+00,US-CA,Grass-Shrub,21:53:59+00,1 days 02:06:01
1181,Carbon monoxide,08/12/2020,Parts per million,0.4,5,California,San Bernardino,SUMMIT,2.03242613148362,,2020-08-12 21:53:59+00:00,2020-08-14 00:00:00+00:00,35.40793,-115.7796,2020/08/12 22:30:00+00,US-CA,Grass-Shrub,21:53:59+00,1 days 02:06:01
13579,Carbon monoxide,08/12/2020,Parts per million,0.5,6,California,San Bernardino,SUMMIT,2.03242613148362,,2020-08-12 21:53:59+00:00,2020-08-14 00:00:00+00:00,35.40793,-115.7796,2020/08/12 22:30:00+00,US-CA,Grass-Shrub,21:53:59+00,1 days 02:06:01
62712,Carbon monoxide,07/30/2020,Parts per million,0.3,3,California,San Bernardino,SILVER,1.61419135008097,,2020-07-30 21:20:43+00:00,,34.40891,-117.0018,,US-CA,,21:20:43+00,
58336,Carbon monoxide,07/16/2020,Parts per million,0.2,2,California,Riverside,BLACKBURN,1.67898970759219,,2020-07-16 23:40:23+00:00,,33.695575,-116.850688,,US-CA,Grass-Shrub,23:40:23+00,
3339,Carbon monoxide,08/15/2020,Parts per million,0.0,0,California,Santa Barbara,Lucia,0.526424987085936,,2020-08-15 17:39:52+00:00,,34.7307,-120.5014,,US-CA,,17:39:52+00,
71635,Carbon monoxide,08/15/2020,Parts per million,0.3,3,California,Santa Barbara,Lucia,0.526424987085936,,2020-08-15 17:39:52+00:00,,34.7307,-120.5014,,US-CA,,17:39:52+00,
48719,Carbon monoxide,06/10/2020,Parts per million,0.2,2,California,Los Angeles,Coldwater,0.483492704150454,Equipment,2020-06-10 20:34:08+00:00,2021-02-27 00:59:08+00:00,,,2020/06/10 20:39:59+00,US-CA,Brush,20:34:08+00,261 days 04:25:00
13075,Carbon monoxide,06/12/2020,Parts per million,0.2,2,California,Los Angeles,VISTA,15.9993436812667,Undetermined,2020-06-12 21:26:22+00:00,,34.14302,-118.7381,,US-CA,Grass-Shrub,21:26:22+00,
19276,Carbon monoxide,06/12/2020,Parts per million,0.1,1,California,Los Angeles,VISTA,15.9993436812667,Undetermined,2020-06-12 21:26:22+00:00,,34.14302,-118.7381,,US-CA,Grass-Shrub,21:26:22+00,
21441,Carbon monoxide,06/12/2020,Parts per million,0.3,3,California,Los Angeles,VISTA,15.9993436812667,Undetermined,2020-06-12 21:26:22+00:00,,34.14302,-118.7381,,US-CA,Grass-Shrub,21:26:22+00,
19306,Carbon monoxide,06/28/2020,Parts per million,0.1,1,California,Los Angeles,LAC-189653,0.0934748804610659,Equipment,2020-06-28 23:21:33+00:00,,34.10111,-118.69109,,US-CA,,23:21:33+00,
21469,Carbon monoxide,06/28/2020,Parts per million,0.2,2,California,Los Angeles,LAC-189653,0.0934748804610659,Equipment,2020-06-28 23:21:33+00:00,,34.10111,-118.69109,,US-CA,,23:21:33+00,
13095,Carbon monoxide,07/01/2020,Parts per million,0.2,2,California,Los Angeles,ROWHER,648.178301530568,Investigated but Undetermined,2020-07-01 21:40:59+00:00,2020-07-28 00:59:59+00:00,34.53263,-118.3867,2020/07/01 22:05:59+00,US-CA,Grass-Shrub,21:40:59+00,26 days 03:19:00
43977,Carbon monoxide,07/01/2020,Parts per million,0.1,1,California,Los Angeles,ROWHER,648.178301530568,Investigated but Undetermined,2020-07-01 21:40:59+00:00,2020-07-28 00:59:59+00:00,34.53263,-118.3867,2020/07/01 22:05:59+00,US-CA,Grass-Shrub,21:40:59+00,26 days 03:19:00
13097,Carbon monoxide,07/03/2020,Parts per million,0.4,5,California,Los Angeles,LAC-194142,0.0071865857647739,Equipment,2020-07-03 04:06:32+00:00,2020-07-03 04:34:59+00:00,34.10187,-118.65998,2020/07/03 04:24:00+00,US-CA,Brush,04:06:32+00,0 days 00:28:27
19318,Carbon monoxide,07/03/2020,Parts per million,0.1,1,California,Los Angeles,LAC-194142,0.0071865857647739,Equipment,2020-07-03 04:06:32+00:00,2020-07-03 04:34:59+00:00,34.10187,-118.65998,2020/07/03 04:24:00+00,US-CA,Brush,04:06:32+00,0 days 00:28:27
22200,Carbon monoxide,07/03/2020,Parts per million,0.3,3,California,Los Angeles,LAC-194142,0.0071865857647739,Equipment,2020-07-03 04:06:32+00:00,2020-07-03 04:34:59+00:00,34.10187,-118.65998,2020/07/03 04:24:00+00,US-CA,Brush,04:06:32+00,0 days 00:28:27
48055,Carbon monoxide,07/03/2020,Parts per million,0.2,2,California,Los Angeles,LAC-194142,0.0071865857647739,Equipment,2020-07-03 04:06:32+00:00,2020-07-03 04:34:59+00:00,34.10187,-118.65998,2020/07/03 04:24:00+00,US-CA,Brush,04:06:32+00,0 days 00:28:27
13098,Carbon monoxide,07/04/2020,Parts per million,0.4,5,California,Los Angeles,Reseda,2.65179937765425,Cause and Origin Not Identified,2020-07-04 06:12:55+00:00,2020-07-04 19:46:00+00:00,,,2020/07/04 06:14:59+00,US-CA,Brush,06:12:55+00,0 days 13:33:05
13098,Carbon monoxide,07/04/2020,Parts per million,0.4,5,California,Los Angeles,LAC-195359,0.0123614230751092,Incendiary,2020-07-04 05:58:17+00:00,,34.14195,-118.55533,,US-CA,Grass,05:58:17+00,
19315,Carbon monoxide,07/04/2020,Parts per million,0.0,0,California,Los Angeles,Reseda,2.65179937765425,Cause and Origin Not Identified,2020-07-04 06:12:55+00:00,2020-07-04 19:46:00+00:00,,,2020/07/04 06:14:59+00,US-CA,Brush,06:12:55+00,0 days 13:33:05
48719,Carbon monoxide,06/10/2020,Parts per million,0.2,2,California,Los Angeles,Sepulveda,34.6552160118435,Cause and Origin Not Identified,2020-06-10 07:15:15+00:00,,,,,US-CA,Grass-Shrub,07:15:15+00,
19315,Carbon monoxide,07/04/2020,Parts per million,0.0,0,California,Los Angeles,LAC-195359,0.0123614230751092,Incendiary,2020-07-04 05:58:17+00:00,,34.14195,-118.55533,,US-CA,Grass,05:58:17+00,
48005,Carbon monoxide,06/10/2020,Parts per million,1.1,13,California,Los Angeles,Coldwater,0.483492704150454,Equipment,2020-06-10 20:34:08+00:00,2021-02-27 00:59:08+00:00,,,2020/06/10 20:39:59+00,US-CA,Brush,20:34:08+00,261 days 04:25:00
22159,Carbon monoxide,06/10/2020,Parts per million,0.3,3,California,Los Angeles,Coldwater,0.483492704150454,Equipment,2020-06-10 20:34:08+00:00,2021-02-27 00:59:08+00:00,,,2020/06/10 20:39:59+00,US-CA,Brush,20:34:08+00,261 days 04:25:00
21428,Carbon monoxide,06/09/2020,Parts per million,0.4,5,California,Los Angeles,Barham,2.91801072831122,Cause and Origin Not Identified,2020-06-09 13:18:14+00:00,,,,,US-CA,Grass-Shrub,13:18:14+00,
21428,Carbon monoxide,06/09/2020,Parts per million,0.4,5,California,Los Angeles,LAC-168924,0.0934744357412199,Equipment,2020-06-09 18:10:17+00:00,,34.03764,-118.69873,,US-CA,,18:10:17+00,
30663,Carbon monoxide,06/09/2020,Parts per million,0.2,2,California,Los Angeles,Barham,2.91801072831122,Cause and Origin Not Identified,2020-06-09 13:18:14+00:00,,,,,US-CA,Grass-Shrub,13:18:14+00,
30663,Carbon monoxide,06/09/2020,Parts per million,0.2,2,California,Los Angeles,LAC-168924,0.0934744357412199,Equipment,2020-06-09 18:10:17+00:00,,34.03764,-118.69873,,US-CA,,18:10:17+00,
44654,Carbon monoxide,06/09/2020,Parts per million,0.5,6,California,Los Angeles,Barham,2.91801072831122,Cause and Origin Not Identified,2020-06-09 13:18:14+00:00,,,,,US-CA,Grass-Shrub,13:18:14+00,
44654,Carbon monoxide,06/09/2020,Parts per million,0.5,6,California,Los Angeles,LAC-168924,0.0934744357412199,Equipment,2020-06-09 18:10:17+00:00,,34.03764,-118.69873,,US-CA,,18:10:17+00,
48003,Carbon monoxide,06/09/2020,Parts per million,0.7,8,California,Los Angeles,Barham,2.91801072831122,Cause and Origin Not Identified,2020-06-09 13:18:14+00:00,,,,,US-CA,Grass-Shrub,13:18:14+00,
48003,Carbon monoxide,06/09/2020,Parts per million,0.7,8,California,Los Angeles,LAC-168924,0.0934744357412199,Equipment,2020-06-09 18:10:17+00:00,,34.03764,-118.69873,,US-CA,,18:10:17+00,
13071,Carbon monoxide,06/10/2020,Parts per million,0.4,5,California,Los Angeles,Sepulveda,34.6552160118435,Cause and Origin Not Identified,2020-06-10 07:15:15+00:00,,,,,US-CA,Grass-Shrub,07:15:15+00,
13071,Carbon monoxide,06/10/2020,Parts per million,0.4,5,California,Los Angeles,Coldwater,0.483492704150454,Equipment,2020-06-10 20:34:08+00:00,2021-02-27 00:59:08+00:00,,,2020/06/10 20:39:59+00,US-CA,Brush,20:34:08+00,261 days 04:25:00
19274,Carbon monoxide,06/10/2020,Parts per million,0.1,1,California,Los Angeles,Sepulveda,34.6552160118435,Cause and Origin Not Identified,2020-06-10 07:15:15+00:00,,,,,US-CA,Grass-Shrub,07:15:15+00,
19274,Carbon monoxide,06/10/2020,Parts per million,0.1,1,California,Los Angeles,Coldwater,0.483492704150454,Equipment,2020-06-10 20:34:08+00:00,2021-02-27 00:59:08+00:00,,,2020/06/10 20:39:59+00,US-CA,Brush,20:34:08+00,261 days 04:25:00
21433,Carbon monoxide,06/10/2020,Parts per million,0.5,6,California,Los Angeles,Sepulveda,34.6552160118435,Cause and Origin Not Identified,2020-06-10 07:15:15+00:00,,,,,US-CA,Grass-Shrub,07:15:15+00,
21433,Carbon monoxide,06/10/2020,Parts per million,0.5,6,California,Los Angeles,Coldwater,0.483492704150454,Equipment,2020-06-10 20:34:08+00:00,2021-02-27 00:59:08+00:00,,,2020/06/10 20:39:59+00,US-CA,Brush,20:34:08+00,261 days 04:25:00
22159,Carbon monoxide,06/10/2020,Parts per million,0.3,3,California,Los Angeles,Sepulveda,34.6552160118435,Cause and Origin Not Identified,2020-06-10 07:15:15+00:00,,,,,US-CA,Grass-Shrub,07:15:15+00,
48005,Carbon monoxide,06/10/2020,Parts per million,1.1,13,California,Los Angeles,Sepulveda,34.6552160118435,Cause and Origin Not Identified,2020-06-10 07:15:15+00:00,,,,,US-CA,Grass-Shrub,07:15:15+00,
21485,Carbon monoxide,07/04/2020,Parts per million,0.5,6,California,Los Angeles,Reseda,2.65179937765425,Cause and Origin Not Identified,2020-07-04 06:12:55+00:00,2020-07-04 19:46:00+00:00,,,2020/07/04 06:14:59+00,US-CA,Brush,06:12:55+00,0 days 13:33:05
21485,Carbon monoxide,07/04/2020,Parts per million,0.5,6,California,Los Angeles,LAC-195359,0.0123614230751092,Incendiary,2020-07-04 05:58:17+00:00,,34.14195,-118.55533,,US-CA,Grass,05:58:17+00,
30713,Carbon monoxide,07/04/2020,Parts per million,0.2,2,California,Los Angeles,Reseda,2.65179937765425,Cause and Origin Not Identified,2020-07-04 06:12:55+00:00,2020-07-04 19:46:00+00:00,,,2020/07/04 06:14:59+00,US-CA,Brush,06:12:55+00,0 days 13:33:05
60497,Carbon monoxide,07/05/2020,Parts per million,0.5,6,California,Los Angeles,PUNCHBOWL,1.22958974805423,,2020-07-05 21:40:59+00:00,2021-04-24 20:55:00+00:00,34.41789,-117.831,2020/07/05 21:40:59+00,US-CA,Grass-Shrub,21:40:59+00,292 days 23:14:01
60497,Carbon monoxide,07/05/2020,Parts per million,0.5,6,California,Los Angeles,BRUSH,0.0934730666862066,Cause and Origin Not Identified,2020-07-05 01:18:59+00:00,,,,,US-CA,Grass,01:18:59+00,
60497,Carbon monoxide,07/05/2020,Parts per million,0.5,6,California,Los Angeles,SOLEDAD,,,2020-07-05 22:27:24+00:00,,34.46642,-118.32955,,US-CA,,22:27:24+00,
19336,Carbon monoxide,07/13/2020,Parts per million,0.0,0,California,Los Angeles,MESA,1.00273638096409,Undetermined,2020-07-13 22:14:54+00:00,,34.04341,-118.652,,US-CA,Brush,22:14:54+00,
19336,Carbon monoxide,07/13/2020,Parts per million,0.0,0,California,Los Angeles,LAC-206236,0.0071860253891601,Cause and Origin Not Identified,2020-07-13 01:59:20+00:00,,34.03296,-118.74289,,US-CA,Brush,01:59:20+00,
21499,Carbon monoxide,07/13/2020,Parts per million,0.3,3,California,Los Angeles,MESA,1.00273638096409,Undetermined,2020-07-13 22:14:54+00:00,,34.04341,-118.652,,US-CA,Brush,22:14:54+00,
21499,Carbon monoxide,07/13/2020,Parts per million,0.3,3,California,Los Angeles,LAC-206236,0.0071860253891601,Cause and Origin Not Identified,2020-07-13 01:59:20+00:00,,34.03296,-118.74289,,US-CA,Brush,01:59:20+00,
31443,Carbon monoxide,07/13/2020,Parts per million,0.2,2,California,Los Angeles,MESA,1.00273638096409,Undetermined,2020-07-13 22:14:54+00:00,,34.04341,-118.652,,US-CA,Brush,22:14:54+00,
31443,Carbon monoxide,07/13/2020,Parts per million,0.2,2,California,Los Angeles,LAC-206236,0.0071860253891601,Cause and Origin Not Identified,2020-07-13 01:59:20+00:00,,34.03296,-118.74289,,US-CA,Brush,01:59:20+00,
43998,Carbon monoxide,07/13/2020,Parts per million,0.1,1,California,Los Angeles,MESA,1.00273638096409,Undetermined,2020-07-13 22:14:54+00:00,,34.04341,-118.652,,US-CA,Brush,22:14:54+00,
43998,Carbon monoxide,07/13/2020,Parts per million,0.1,1,California,Los Angeles,LAC-206236,0.0071860253891601,Cause and Origin Not Identified,2020-07-13 01:59:20+00:00,,34.03296,-118.74289,,US-CA,Brush,01:59:20+00,
61243,Carbon monoxide,07/13/2020,Parts per million,0.4,5,California,Los Angeles,MESA,1.00273638096409,Undetermined,2020-07-13 22:14:54+00:00,,34.04341,-118.652,,US-CA,Brush,22:14:54+00,
61243,Carbon monoxide,07/13/2020,Parts per million,0.4,5,California,Los Angeles,LAC-206236,0.0071860253891601,Cause and Origin Not Identified,2020-07-13 01:59:20+00:00,,34.03296,-118.74289,,US-CA,Brush,01:59:20+00,
19342,Carbon monoxide,07/16/2020,Parts per million,0.1,1,California,Los Angeles,ROCK,0.648247095917122,Undetermined,2020-07-16 19:50:49+00:00,,34.03974,-118.62384,,US-CA,Brush,19:50:49+00,
21505,Carbon monoxide,07/16/2020,Parts per million,0.3,3,California,Los Angeles,ROCK,0.648247095917122,Undetermined,2020-07-16 19:50:49+00:00,,34.03974,-118.62384,,US-CA,Brush,19:50:49+00,
30715,Carbon monoxide,07/05/2020,Parts per million,0.2,2,California,Los Angeles,SOLEDAD,,,2020-07-05 22:27:24+00:00,,34.46642,-118.32955,,US-CA,,22:27:24+00,
30715,Carbon monoxide,07/05/2020,Parts per million,0.2,2,California,Los Angeles,BRUSH,0.0934730666862066,Cause and Origin Not Identified,2020-07-05 01:18:59+00:00,,,,,US-CA,Grass,01:18:59+00,
30715,Carbon monoxide,07/05/2020,Parts per million,0.2,2,California,Los Angeles,PUNCHBOWL,1.22958974805423,,2020-07-05 21:40:59+00:00,2021-04-24 20:55:00+00:00,34.41789,-117.831,2020/07/05 21:40:59+00,US-CA,Grass-Shrub,21:40:59+00,292 days 23:14:01
22209,Carbon monoxide,07/05/2020,Parts per million,0.3,3,California,Los Angeles,SOLEDAD,,,2020-07-05 22:27:24+00:00,,34.46642,-118.32955,,US-CA,,22:27:24+00,
30713,Carbon monoxide,07/04/2020,Parts per million,0.2,2,California,Los Angeles,LAC-195359,0.0123614230751092,Incendiary,2020-07-04 05:58:17+00:00,,34.14195,-118.55533,,US-CA,Grass,05:58:17+00,
31425,Carbon monoxide,07/04/2020,Parts per million,0.3,3,California,Los Angeles,Reseda,2.65179937765425,Cause and Origin Not Identified,2020-07-04 06:12:55+00:00,2020-07-04 19:46:00+00:00,,,2020/07/04 06:14:59+00,US-CA,Brush,06:12:55+00,0 days 13:33:05
31425,Carbon monoxide,07/04/2020,Parts per million,0.3,3,California,Los Angeles,LAC-195359,0.0123614230751092,Incendiary,2020-07-04 05:58:17+00:00,,34.14195,-118.55533,,US-CA,Grass,05:58:17+00,
43980,Carbon monoxide,07/04/2020,Parts per million,0.1,1,California,Los Angeles,Reseda,2.65179937765425,Cause and Origin Not Identified,2020-07-04 06:12:55+00:00,2020-07-04 19:46:00+00:00,,,2020/07/04 06:14:59+00,US-CA,Brush,06:12:55+00,0 days 13:33:05
43980,Carbon monoxide,07/04/2020,Parts per million,0.1,1,California,Los Angeles,LAC-195359,0.0123614230751092,Incendiary,2020-07-04 05:58:17+00:00,,34.14195,-118.55533,,US-CA,Grass,05:58:17+00,
13099,Carbon monoxide,07/05/2020,Parts per million,0.6,7,California,Los Angeles,PUNCHBOWL,1.22958974805423,,2020-07-05 21:40:59+00:00,2021-04-24 20:55:00+00:00,34.41789,-117.831,2020/07/05 21:40:59+00,US-CA,Grass-Shrub,21:40:59+00,292 days 23:14:01
13099,Carbon monoxide,07/05/2020,Parts per million,0.6,7,California,Los Angeles,BRUSH,0.0934730666862066,Cause and Origin Not Identified,2020-07-05 01:18:59+00:00,,,,,US-CA,Grass,01:18:59+00,
19268,Carbon monoxide,06/09/2020,Parts per million,0.1,1,California,Los Angeles,LAC-168924,0.0934744357412199,Equipment,2020-06-09 18:10:17+00:00,,34.03764,-118.69873,,US-CA,,18:10:17+00,
13099,Carbon monoxide,07/05/2020,Parts per million,0.6,7,California,Los Angeles,SOLEDAD,,,2020-07-05 22:27:24+00:00,,34.46642,-118.32955,,US-CA,,22:27:24+00,
19320,Carbon monoxide,07/05/2020,Parts per million,0.0,0,California,Los Angeles,BRUSH,0.0934730666862066,Cause and Origin Not Identified,2020-07-05 01:18:59+00:00,,,,,US-CA,Grass,01:18:59+00,
19320,Carbon monoxide,07/05/2020,Parts per million,0.0,0,California,Los Angeles,SOLEDAD,,,2020-07-05 22:27:24+00:00,,34.46642,-118.32955,,US-CA,,22:27:24+00,
21486,Carbon monoxide,07/05/2020,Parts per million,0.4,5,California,Los Angeles,PUNCHBOWL,1.22958974805423,,2020-07-05 21:40:59+00:00,2021-04-24 20:55:00+00:00,34.41789,-117.831,2020/07/05 21:40:59+00,US-CA,Grass-Shrub,21:40:59+00,292 days 23:14:01
21486,Carbon monoxide,07/05/2020,Parts per million,0.4,5,California,Los Angeles,BRUSH,0.0934730666862066,Cause and Origin Not Identified,2020-07-05 01:18:59+00:00,,,,,US-CA,Grass,01:18:59+00,
21486,Carbon monoxide,07/05/2020,Parts per million,0.4,5,California,Los Angeles,SOLEDAD,,,2020-07-05 22:27:24+00:00,,34.46642,-118.32955,,US-CA,,22:27:24+00,
22209,Carbon monoxide,07/05/2020,Parts per million,0.3,3,California,Los Angeles,PUNCHBOWL,1.22958974805423,,2020-07-05 21:40:59+00:00,2021-04-24 20:55:00+00:00,34.41789,-117.831,2020/07/05 21:40:59+00,US-CA,Grass-Shrub,21:40:59+00,292 days 23:14:01
22209,Carbon monoxide,07/05/2020,Parts per million,0.3,3,California,Los Angeles,BRUSH,0.0934730666862066,Cause and Origin Not Identified,2020-07-05 01:18:59+00:00,,,,,US-CA,Grass,01:18:59+00,
19320,Carbon monoxide,07/05/2020,Parts per million,0.0,0,California,Los Angeles,PUNCHBOWL,1.22958974805423,,2020-07-05 21:40:59+00:00,2021-04-24 20:55:00+00:00,34.41789,-117.831,2020/07/05 21:40:59+00,US-CA,Grass-Shrub,21:40:59+00,292 days 23:14:01
3339,Carbon monoxide,08/15/2020,Parts per million,0.0,0,California,Santa Barbara,Harris,0.278277370826035,,2020-08-15 21:59:59+00:00,,,,,US-CA,,21:59:59+00,
19268,Carbon monoxide,06/09/2020,Parts per million,0.1,1,California,Los Angeles,Barham,2.91801072831122,Cause and Origin Not Identified,2020-06-09 13:18:14+00:00,,,,,US-CA,Grass-Shrub,13:18:14+00,
13069,Carbon monoxide,06/09/2020,Parts per million,0.3,3,California,Los Angeles,Barham,2.91801072831122,Cause and Origin Not Identified,2020-06-09 13:18:14+00:00,,,,,US-CA,Grass-Shrub,13:18:14+00,
70946,Carbon monoxide,08/18/2020,Parts per million,0.4,5,California,Butte,1-8,92.3631122506033,,2020-08-18 04:14:17+00:00,,39.997933,-121.559,,US-CA,,04:14:17+00,
70946,Carbon monoxide,08/18/2020,Parts per million,0.4,5,California,Butte,2-28,21.3298344083232,,2020-08-18 04:47:31+00:00,,39.963917,-121.624783,,US-CA,,04:47:31+00,
70946,Carbon monoxide,08/18/2020,Parts per million,0.4,5,California,Butte,1-11,12.3285979939936,,2020-08-18 16:25:10+00:00,,39.8915,-121.502167,,US-CA,,16:25:10+00,
70946,Carbon monoxide,08/18/2020,Parts per million,0.4,5,California,Butte,2-21,7.68602624176998,,2020-08-18 04:34:23+00:00,,39.84,-121.775833,,US-CA,,04:34:23+00,
70946,Carbon monoxide,08/18/2020,Parts per million,0.4,5,California,Butte,2-29,1.9483812310136,,2020-08-18 17:36:05+00:00,,39.9871,-121.6297,,US-CA,,17:36:05+00,
70946,Carbon monoxide,08/18/2020,Parts per million,0.4,5,California,Butte,5-8,0.700622875899474,,2020-08-18 02:20:25+00:00,,39.622,-121.171167,,US-CA,,02:20:25+00,
70952,Carbon monoxide,08/21/2020,Parts per million,1.3,15,California,Butte,1-13,1.3918911111096,,2020-08-21 16:58:39+00:00,,39.964167,-121.456333,,US-CA,,16:58:39+00,
70958,Carbon monoxide,08/24/2020,Parts per million,1.0,11,California,Butte,1-12,946.676433174979,,2020-08-24 20:06:21+00:00,,39.965167,-121.582333,,US-CA,,20:06:21+00,
12791,Carbon monoxide,01/06/2020,Parts per million,0.8,9,California,Los Angeles,CANYON,0.0934747875770508,Cause and Origin Not Identified,2020-01-06 02:39:00+00:00,,34.06918,-118.70772,,US-CA,Grass-Shrub,02:39:00+00,
18959,Carbon monoxide,01/06/2020,Parts per million,0.5,6,California,Los Angeles,CANYON,0.0934747875770508,Cause and Origin Not Identified,2020-01-06 02:39:00+00:00,,34.06918,-118.70772,,US-CA,Grass-Shrub,02:39:00+00,
21855,Carbon monoxide,01/06/2020,Parts per million,0.7,8,California,Los Angeles,CANYON,0.0934747875770508,Cause and Origin Not Identified,2020-01-06 02:39:00+00:00,,34.06918,-118.70772,,US-CA,Grass-Shrub,02:39:00+00,
23426,Carbon monoxide,01/06/2020,Parts per million,0.9,10,California,Los Angeles,CANYON,0.0934747875770508,Cause and Origin Not Identified,2020-01-06 02:39:00+00:00,,34.06918,-118.70772,,US-CA,Grass-Shrub,02:39:00+00,
30353,Carbon monoxide,01/06/2020,Parts per million,0.2,2,California,Los Angeles,CANYON,0.0934747875770508,Cause and Origin Not Identified,2020-01-06 02:39:00+00:00,,34.06918,-118.70772,,US-CA,Grass-Shrub,02:39:00+00,
43620,Carbon monoxide,01/06/2020,Parts per million,0.6,7,California,Los Angeles,CANYON,0.0934747875770508,Cause and Origin Not Identified,2020-01-06 02:39:00+00:00,,34.06918,-118.70772,,US-CA,Grass-Shrub,02:39:00+00,
44352,Carbon monoxide,01/06/2020,Parts per million,1.1,13,California,Los Angeles,CANYON,0.0934747875770508,Cause and Origin Not Identified,2020-01-06 02:39:00+00:00,,34.06918,-118.70772,,US-CA,Grass-Shrub,02:39:00+00,
70946,Carbon monoxide,08/18/2020,Parts per million,0.4,5,California,Butte,1-7,174.507341525819,,2020-08-18 04:12:50+00:00,,40.02465,-121.576633,,US-CA,,04:12:50+00,
47693,Carbon monoxide,01/06/2020,Parts per million,1.8,20,California,Los Angeles,CANYON,0.0934747875770508,Cause and Origin Not Identified,2020-01-06 02:39:00+00:00,,34.06918,-118.70772,,US-CA,Grass-Shrub,02:39:00+00,
5503,Carbon monoxide,06/06/2020,Parts per million,0.3,3,California,Solano,QUAIL,,,2020-06-06 22:30:03+00:00,,38.470485,-122.048005,,US-CA,,22:30:03+00,
38639,Carbon monoxide,08/23/2020,Parts per million,0.6,7,California,Alameda,WELCH,762.308145082625,,2020-08-23 08:21:58+00:00,,37.53322,-121.797272,,US-CA,,08:21:58+00,
71635,Carbon monoxide,08/15/2020,Parts per million,0.3,3,California,Santa Barbara,Harris,0.278277370826035,,2020-08-15 21:59:59+00:00,,,,,US-CA,,21:59:59+00,
